ts,origin,url,title,transferBytes,resourceCount,loadTimeMs,estimatedCO2_g
"2025-11-04T17:09:11.459Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=nUQsOC022A9N","Untitled0.ipynb - Colab",1208020,135,2,1.570426
"2025-11-04T17:09:22.602Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=DeZc7hL-2Dri","Untitled0.ipynb - Colab",1210164,148,2,1.5732132
"2025-11-04T17:09:28.845Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=DeZc7hL-2Dri","Untitled0.ipynb - Colab",1210464,151,2,1.5736032
"2025-11-04T17:09:52.111Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Untitled0.ipynb - Colab",1212608,165,2,1.5763904
"2025-11-04T17:09:59.650Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Untitled0.ipynb - Colab",1214708,176,2,1.5791204
"2025-11-04T17:10:28.844Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1217752,198,2,1.5830776
"2025-11-04T17:10:59.649Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1218052,200,2,1.5834676
"2025-11-04T17:11:29.647Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1218652,204,2,1.5842476
"2025-11-04T17:12:10.647Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1219252,208,2,1.5850276
"2025-11-04T17:13:10.645Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1220152,213,2,1.5861976
"2025-11-04T17:14:10.642Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1221744,222,2,1.5882672
"2025-11-04T17:15:10.644Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1222344,227,2,1.5890472
"2025-11-04T17:16:10.641Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1223244,233,2,1.5902172
"2025-11-04T17:17:10.656Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1223844,238,2,1.5909972000000001
"2025-11-04T17:18:02.920Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1224744,244,2,1.5921672
"2025-11-04T17:18:29.668Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,249,2,1.5929472
"2025-11-04T17:18:59.667Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:20:10.663Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:21:10.676Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:22:10.663Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:23:10.668Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:24:10.660Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:25:10.671Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:26:10.654Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:27:10.673Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:27:29.655Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:27:46.210Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet",1301038,8,1146,1.6913494
"2025-11-04T17:27:59.653Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:28:16.653Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",6453124,163,"",8.3890612
"2025-11-04T17:28:46.654Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",6457867,173,"",8.3952271
"2025-11-04T17:29:10.663Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=v_lsk2la2K4m","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:29:16.215Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:29:16.314Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:29:29.653Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:29:46.216Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:29:59.653Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:30:16.214Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:30:24.890Z","www.figma.com","https://www.figma.com/files/team/1481930647693554643/recents-and-sharing?fuid=1481930645100884203","Home – Figma",11291875,172,3067,14.6794375
"2025-11-04T17:30:27.406Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:30:30.742Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:30:46.241Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:30:55.653Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:31:10.659Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:31:16.213Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:31:24.895Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:31:46.215Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:31:54.895Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:32:10.673Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:32:16.212Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:32:24.894Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:32:46.235Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:32:54.893Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:33:10.659Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:33:16.210Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:33:24.894Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:33:46.236Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:33:54.893Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:34:10.664Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:34:16.210Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:34:24.891Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:34:46.216Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:34:54.893Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:35:10.652Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:35:16.208Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:35:24.891Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:35:38.268Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:35:46.234Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:35:54.892Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:35:59.645Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:36:16.206Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:36:24.888Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:36:29.644Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:36:46.204Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:36:54.889Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:37:10.658Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:37:16.206Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:37:25.646Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:37:46.205Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:38:10.648Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:38:16.204Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:38:24.887Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:38:46.204Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:38:54.887Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:39:10.657Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:39:16.204Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:39:24.889Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:39:46.228Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:39:54.882Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:40:10.659Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:40:16.201Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:40:24.883Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=ltE2V2dg7qb8sj6P-0","ElderCare Project – Figma Make",21761930,250,3,28.290509
"2025-11-04T17:40:34.801Z","www.figma.com","https://www.figma.com/files/team/1481930647693554643/recents-and-sharing?fuid=1481930645100884203","Home – Figma",21761930,250,3,28.290509
"2025-11-04T17:40:46.199Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:41:10.635Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:41:16.199Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:41:46.197Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:42:05.458Z","www.figma.com","https://www.figma.com/files/team/1481930647693554643/recents-and-sharing?fuid=1481930645100884203","Home – Figma",11213256,177,2188,14.5772328
"2025-11-04T17:42:08.124Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?t=H1pAH3eDVTfvs6qP-0","ElderCare Project – Figma Make",20368419,247,4855,26.4789447
"2025-11-04T17:42:10.470Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=H1pAH3eDVTfvs6qP-0","ElderCare Project – Figma Make",20370432,250,7201,26.481561600000003
"2025-11-04T17:42:10.667Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:42:16.197Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:42:35.461Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=H1pAH3eDVTfvs6qP-0","ElderCare Project – Figma Make",20370432,250,32193,26.481561600000003
"2025-11-04T17:42:46.197Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:43:05.463Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=H1pAH3eDVTfvs6qP-0","ElderCare Project – Figma Make",20370432,250,62196,26.481561600000003
"2025-11-04T17:43:10.640Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:43:16.197Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:43:35.461Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=H1pAH3eDVTfvs6qP-0","ElderCare Project – Figma Make",20370432,250,2,26.481561600000003
"2025-11-04T17:43:46.224Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:44:05.464Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=H1pAH3eDVTfvs6qP-0","ElderCare Project – Figma Make",20370432,250,2,26.481561600000003
"2025-11-04T17:44:10.662Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:44:16.196Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:44:31.849Z","colab.research.google.com","https://colab.research.google.com/drive/1iu8Ulit7JUYAezb6iG0eeuf3ZfU4P-Vn#scrollTo=9k6jrM4s6nHF","Apriori Algorithm.ipynb - Colab",1225344,250,2,1.5929472
"2025-11-04T17:44:35.460Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=H1pAH3eDVTfvs6qP-0","ElderCare Project – Figma Make",20370432,250,2,26.481561600000003
"2025-11-04T17:44:46.197Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:45:05.460Z","www.figma.com","https://www.figma.com/make/zz8mbdT5bc3KJfVY97FxbV/ElderCare-Project?node-id=0-1&p=f&t=H1pAH3eDVTfvs6qP-0","ElderCare Project – Figma Make",20370432,250,2,26.481561600000003
"2025-11-04T17:45:16.193Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:45:46.193Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:46:16.193Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:46:46.192Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:47:16.192Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:47:46.190Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T17:48:16.190Z","meet.google.com","https://meet.google.com/znv-koid-dbp","Meet - znv-koid-dbp",8455137,250,"",10.9916781
"2025-11-04T18:17:33.155Z","chatgpt.com","https://chatgpt.com/","ChatGPT",2837615,191,"",3.6888995
"2025-11-04T18:17:37.855Z","chatgpt.com","https://chatgpt.com/c/68f64d03-658c-8324-91fd-e30d0a33150d","ChatGPT",3145874,244,"",4.0896362
"2025-11-04T18:18:03.200Z","chatgpt.com","https://chatgpt.com/c/68f64d03-658c-8324-91fd-e30d0a33150d","CSE407",1277636,147,"",1.6609268000000001
"2025-11-04T18:18:33.215Z","chatgpt.com","https://chatgpt.com/c/68f64d03-658c-8324-91fd-e30d0a33150d","CSE407",1277636,148,"",1.6609268000000001
"2025-11-05T03:38:24.259Z","codeforces.com","https://codeforces.com/","Just a moment...",48102,5,"",0.06253260000000001
"2025-11-05T03:38:26.434Z","codeforces.com","https://codeforces.com/?__cf_chl_tk=8IwmvasYx9gWVlFgyDUdkRb9Hph9qQ4QMYMYsEwkLRc-1762313904-1.0.1.1-4hb5P9Mg_BglfrJGjiZqWAyYeVuSN261cjbVyQIhIcg","Just a moment...",64786,9,"",0.0842218
"2025-11-05T03:38:27.217Z","codeforces.com","https://codeforces.com/","Codeforces",638290,96,1085,0.829777
"2025-11-05T03:38:32.709Z","codeforces.com","https://codeforces.com/contests","Contests - Codeforces",138436,83,1473,0.1799668
"2025-11-05T03:38:46.140Z","codeforces.com","https://codeforces.com/contest/2160","Dashboard - Codeforces Round 1058 (Div. 2) - Codeforces",138436,88,"",0.1799668
"2025-11-05T03:38:53.504Z","codeforces.com","https://codeforces.com/contest/2160/status/A","Status - Codeforces Round 1058 (Div. 2) - Codeforces",149892,86,5260,0.1948596
"2025-11-05T03:39:11.847Z","codeforces.com","https://codeforces.com/contest/2160/problem/A","Problem - A - Codeforces",149892,83,1091,0.1948596
